0.0,1.1153133,-1.13757
0.0,1.1123703,-1.13757
0.0,1.1084462,-1.13757
0.0,1.1035413,-1.13757
0.0,1.0976553,-1.13757
0.0,1.0907882,-1.13757
0.0,1.0829402,-1.13757
0.0,1.0741112,-1.13757
0.0,1.0643013,-1.13757
0.0,1.0535103,-1.13757
0.0,1.0417383,-1.13757
0.0,1.0289853,-1.13757
0.0,1.0152513,-1.13757
0.0,1.0005363,-1.13757
0.0,0.9848403,-1.13757
0.0,0.96816325,-1.13757
0.0,0.95050526,-1.13757
0.0,0.9318663,-1.13757
0.0,0.9122463,-1.13757
0.0,0.8916453,-1.13757
0.0,0.8700633,-1.13757
1.1906507e-06,0.87660635,-1.1375886
1.1870383e-06,0.8821686,-1.1375886
1.1834256e-06,0.88674986,-1.1375886
1.1798128e-06,0.89035016,-1.1375886
1.1761997e-06,0.8929694,-1.1375886
1.1725863e-06,0.8946077,-1.1375886
1.1689729e-06,0.895265,-1.1375886
1.165359e-06,0.8949413,-1.1375886
1.161745e-06,0.8936365,-1.1375886
1.1581308e-06,0.8913508,-1.1375886
1.1545164e-06,0.88808405,-1.1375886
1.1509018e-06,0.8838363,-1.1375886
1.1472869e-06,0.87860763,-1.1375886
1.1436717e-06,0.8723979,-1.1375886
2.3758516e-06,0.86996555,-1.1376071
1.5072825e-06,0.8694793,-1.1376083
1.3437176e-06,0.86938214,-1.1376084
1.3740895e-06,0.8693627,-1.1376083
1.3935476e-06,0.8693588,-1.1376083
1.398656e-06,0.869358,-1.1376083
1.4018275e-06,0.8693579,-1.1376083
1.4014832e-06,0.8693578,-1.1376083
1.40113e-06,0.8693578,-1.1376083
1.4007808e-06,0.8693578,-1.1376083
1.3989581e-06,0.8693578,-1.1376083
1.4021396e-06,0.8693578,-1.1376083
1.401789e-06,0.8693578,-1.1376083
1.4024996e-06,0.8693578,-1.1376083
1.3986851e-06,0.8693578,-1.1376083
1.3983346e-06,0.8693578,-1.1376083
1.397984e-06,0.8693578,-1.1376083
1.3996939e-06,0.8693578,-1.1376083
